case,context_len,draft_len,repeat_idx,cuda_ms,wall_ms,accepted_count,rejected_index
target_only,512,100,1,20.620159149169922,20.648036152124405,,
classic_spec_sampling,512,100,1,21.106111526489258,21.141763776540756,0.0,0.0
target_only,512,100,2,54.395774841308594,54.42711338400841,,
classic_spec_sampling,512,100,2,21.126304626464844,21.16364985704422,0.0,0.0
target_only,512,100,3,20.62761688232422,20.657800137996674,,
classic_spec_sampling,512,100,3,21.057151794433594,21.094180643558502,0.0,0.0
target_only,512,100,4,20.619295120239258,20.647931843996048,,
classic_spec_sampling,512,100,4,21.08415985107422,21.124273538589478,0.0,0.0
target_only,512,100,5,20.634592056274414,20.665239542722702,,
classic_spec_sampling,512,100,5,21.053184509277344,21.089855581521988,0.0,0.0
target_only,512,100,6,20.65065574645996,20.67985013127327,,
classic_spec_sampling,512,100,6,21.098751068115234,21.135292947292328,0.0,0.0
target_only,512,100,7,20.637407302856445,20.667847245931625,,
classic_spec_sampling,512,100,7,21.399904251098633,21.440517157316208,0.0,0.0
target_only,512,100,8,20.755264282226562,20.7894928753376,,
classic_spec_sampling,512,100,8,21.111839294433594,21.149907261133194,1.0,1.0
target_only,512,100,9,24.864736557006836,24.898648262023926,,
classic_spec_sampling,512,100,9,21.109439849853516,21.147817373275757,0.0,0.0
target_only,512,100,10,20.62179183959961,20.650342106819153,,
classic_spec_sampling,512,100,10,21.113664627075195,21.150194108486176,0.0,0.0
target_only,512,100,11,20.604639053344727,20.634975284337997,,
classic_spec_sampling,512,100,11,21.020063400268555,21.05693519115448,0.0,0.0
target_only,512,100,12,20.577024459838867,20.606473088264465,,
classic_spec_sampling,512,100,12,21.070880889892578,21.108854562044144,0.0,0.0
target_only,512,100,13,20.615903854370117,20.64448967576027,,
classic_spec_sampling,512,100,13,21.06604766845703,21.102454513311386,0.0,0.0
target_only,512,100,14,20.631776809692383,20.66098526120186,,
classic_spec_sampling,512,100,14,21.028383255004883,21.06637880206108,0.0,0.0
target_only,512,100,15,20.731008529663086,20.762525498867035,,
classic_spec_sampling,512,100,15,21.049663543701172,21.086372435092926,0.0,0.0
target_only,512,100,16,20.617504119873047,20.646661520004272,,
classic_spec_sampling,512,100,16,21.059040069580078,21.09701931476593,0.0,0.0
target_only,512,100,17,20.613056182861328,20.64233273267746,,
classic_spec_sampling,512,100,17,21.06697654724121,21.104764193296432,0.0,0.0
target_only,512,100,18,20.668384552001953,20.697586238384247,,
classic_spec_sampling,512,100,18,21.03875160217285,21.07616513967514,0.0,0.0
target_only,512,100,19,20.654239654541016,20.68468928337097,,
classic_spec_sampling,512,100,19,21.110912322998047,21.1469829082489,0.0,0.0
target_only,512,110,0,20.955488204956055,20.98572999238968,,
classic_spec_sampling,512,110,0,21.397567749023438,21.43320068717003,0.0,0.0
target_only,512,110,1,20.926048278808594,20.95397561788559,,
classic_spec_sampling,512,110,1,21.40390396118164,21.440736949443817,0.0,0.0
target_only,512,110,2,20.958688735961914,20.987629890441895,,
