timestamp_utc,dataset,dataset_purpose,prompt_index,gamma,max_new_tokens,generated_tokens,rounds,accepted_draft_tokens,verified_draft_tokens,proposed_draft_tokens,acceptance_rate,mean_accepted_per_round,mean_verified_per_round,mean_proposed_per_round,temperature,top_p,seed
2026-07-07T09:24:58,wikitext,text continuation,1157,4,128,129,65,64,126,260,0.5079365079365079,0.9846153846153847,1.9384615384615385,4.0,1.0,1.0,20260707
2026-07-07T09:25:06,wikitext,text continuation,119,4,128,128,60,68,123,240,0.5528455284552846,1.1333333333333333,2.05,4.0,1.0,1.0,20260707
2026-07-07T09:25:14,wikitext,text continuation,764,4,128,128,52,76,119,208,0.6386554621848739,1.4615384615384615,2.2884615384615383,4.0,1.0,1.0,20260707
2026-07-07T09:25:21,wikitext,text continuation,3781,4,128,130,51,79,119,204,0.6638655462184874,1.5490196078431373,2.3333333333333335,4.0,1.0,1.0,20260707
2026-07-07T09:25:29,wikitext,text continuation,1445,4,128,129,57,72,122,228,0.5901639344262295,1.263157894736842,2.1403508771929824,4.0,1.0,1.0,20260707
2026-07-07T09:25:37,wikitext,text continuation,700,4,128,129,52,77,121,208,0.6363636363636364,1.4807692307692308,2.326923076923077,4.0,1.0,1.0,20260707
2026-07-07T09:25:46,wikitext,text continuation,3639,4,128,130,62,68,126,248,0.5396825396825397,1.096774193548387,2.032258064516129,4.0,1.0,1.0,20260707
2026-07-07T09:25:51,wikitext,text continuation,4247,4,128,131,37,94,114,148,0.8245614035087719,2.5405405405405403,3.081081081081081,4.0,1.0,1.0,20260707
2026-07-07T09:25:56,wikitext,text continuation,2588,4,128,129,37,92,110,148,0.8363636363636363,2.4864864864864864,2.972972972972973,4.0,1.0,1.0,20260707
2026-07-07T09:26:02,wikitext,text continuation,1962,4,128,128,43,85,114,172,0.7456140350877193,1.9767441860465116,2.6511627906976742,4.0,1.0,1.0,20260707
2026-07-07T09:26:07,wikitext,text continuation,3150,4,128,130,30,100,107,120,0.9345794392523364,3.3333333333333335,3.566666666666667,4.0,1.0,1.0,20260707
2026-07-07T09:26:11,wikitext,text continuation,2385,4,128,129,32,97,106,128,0.9150943396226415,3.03125,3.3125,4.0,1.0,1.0,20260707
2026-07-07T09:26:16,wikitext,text continuation,1499,4,128,131,30,101,107,120,0.9439252336448598,3.3666666666666667,3.566666666666667,4.0,1.0,1.0,20260707
2026-07-07T09:26:22,wikitext,text continuation,2997,4,128,132,43,89,112,172,0.7946428571428571,2.0697674418604652,2.604651162790698,4.0,1.0,1.0,20260707
2026-07-07T09:26:28,wikitext,text continuation,1326,4,128,129,42,87,114,168,0.7631578947368421,2.0714285714285716,2.7142857142857144,4.0,1.0,1.0,20260707
2026-07-07T09:26:33,wikitext,text continuation,1867,4,128,128,35,93,109,140,0.8532110091743119,2.657142857142857,3.1142857142857143,4.0,1.0,1.0,20260707
2026-07-07T09:26:41,wikitext,text continuation,1784,4,128,128,55,73,123,220,0.5934959349593496,1.3272727272727274,2.2363636363636363,4.0,1.0,1.0,20260707
2026-07-07T09:26:48,wikitext,text continuation,1250,4,128,128,53,75,121,212,0.6198347107438017,1.4150943396226414,2.2830188679245285,4.0,1.0,1.0,20260707
2026-07-07T09:26:55,wikitext,text continuation,2429,4,128,130,45,85,117,180,0.7264957264957265,1.8888888888888888,2.6,4.0,1.0,1.0,20260707
2026-07-07T09:27:03,wikitext,text continuation,1929,4,128,128,59,69,120,236,0.575,1.1694915254237288,2.0338983050847457,4.0,1.0,1.0,20260707
2026-07-07T09:27:12,wikitext,text continuation,98,4,128,130,58,72,124,232,0.5806451612903226,1.2413793103448276,2.1379310344827585,4.0,1.0,1.0,20260707
2026-07-07T09:27:18,wikitext,text continuation,4153,4,128,128,46,82,114,184,0.7192982456140351,1.7826086956521738,2.4782608695652173,4.0,1.0,1.0,20260707
2026-07-07T09:27:27,wikitext,text continuation,1836,4,128,128,62,66,119,248,0.5546218487394958,1.064516129032258,1.9193548387096775,4.0,1.0,1.0,20260707
2026-07-07T09:27:34,wikitext,text continuation,2851,4,128,128,44,84,113,176,0.7433628318584071,1.9090909090909092,2.5681818181818183,4.0,1.0,1.0,20260707
2026-07-07T09:27:40,wikitext,text continuation,3033,4,128,128,43,85,115,172,0.7391304347826086,1.9767441860465116,2.6744186046511627,4.0,1.0,1.0,20260707
2026-07-07T09:27:47,wikitext,text continuation,1088,4,128,128,54,74,118,216,0.6271186440677966,1.3703703703703705,2.185185185185185,4.0,1.0,1.0,20260707
2026-07-07T09:27:54,wikitext,text continuation,1934,4,128,130,47,83,118,188,0.7033898305084746,1.7659574468085106,2.5106382978723403,4.0,1.0,1.0,20260707
