sample_id,context_len,draft_entropy_nats,draft_entropy_norm,target_entropy_nats,sampled_token_id,q_sample,p_sample,alpha_sampled,accepted,exact_accept_prob,q_max,p_at_q_argmax
6221,64,5.098302,0.49147406,1.389534,887,0.017228207,7.498329e-05,0.0043523563,0,0.22527215,0.19335283,0.122479975
6222,64,2.8681803,0.2764913,2.0191088,278,0.13979171,0.0045228773,0.032354403,0,0.5159804,0.5073576,0.461346
6223,64,6.738476,0.6495861,4.1975718,3474,0.00094050675,0.01920052,1.0,1,0.22992069,0.021405835,0.0066875657
6224,64,1.5862705,0.15291578,1.2805562,29896,0.48899218,0.3320906,0.6791327,1,0.7228589,0.48899218,0.3320906
6225,64,1.4001472,0.13497357,0.00510523,171,0.7325648,0.9995229,1.0,1,0.73303974,0.7325648,0.9995229
6226,64,3.5700438,0.34415066,2.187842,1576,0.016955523,0.00048094982,0.02836538,0,0.31403083,0.53160787,0.26211646
6227,64,3.3905354,0.32684612,1.536431,29973,0.0053754444,4.0833342e-08,7.5962726e-06,0,0.45351237,0.2032941,0.1329645
6228,64,3.0003796,0.28923526,0.00880499,29947,0.059588898,2.3107289e-08,3.877784e-07,0,0.008738264,0.17929488,1.1353309e-06
6229,64,1.7701535,0.17064202,2.4364622,29896,0.027603537,0.055428155,1.0,1,0.30971476,0.64819646,0.014918285
6230,64,3.3478024,0.32272667,2.0579453,338,0.47277805,0.40539998,0.85748476,0,0.5006007,0.47277805,0.40539998
6231,64,1.8490562,0.17824821,0.13085738,29945,0.029707456,0.0014955179,0.0503415,0,0.40896398,0.38827372,0.9793093
6232,64,2.8447647,0.27423406,2.2712047,29941,0.090647586,0.105378516,1.0,1,0.72471225,0.14485443,0.059111986
6233,64,2.4491248,0.23609455,0.024296446,1115,0.65491074,0.9967691,1.0,1,0.65813285,0.65491074,0.9967691
6234,64,1.7570393,0.16937782,0.100035444,29896,0.23814197,0.009354142,0.039279684,0,0.39315158,0.37758833,0.9844363
6235,64,4.5427537,0.43791947,1.2720728,31683,0.00025179406,9.465591e-09,3.7592592e-05,0,0.06944103,0.2593961,0.011402831
6236,64,2.695707,0.259865,1.0490811,29955,0.053222906,0.02666527,0.5010112,1,0.24250022,0.20562443,0.02666527
6237,64,4.93398,0.4756335,0.36944506,12565,5.328254e-05,1.0400169e-09,1.9518906e-05,0,0.011007018,0.29906648,1.27501635e-05
6238,64,5.7170124,0.5511175,2.3669178,1473,0.0016297869,9.282651e-06,0.0056956224,0,0.30156067,0.11560371,0.052922543
6239,64,3.199659,0.30844572,9.5904266e-05,29945,0.012943714,1.4247112e-10,1.1006974e-08,0,2.6980817e-05,0.48005062,1.7603344e-06
6240,64,0.25113568,0.024209369,1.196758,29889,0.97040087,0.7315547,0.7538685,0,0.74891806,0.97040087,0.7315547
6241,64,0.48929822,0.047168136,1.0937687,29889,0.9339055,0.7625017,0.8164656,1,0.8069938,0.9339055,0.7625017
6242,64,0.15438843,0.014882976,0.0014856865,1115,0.97915584,0.99986434,1.0,1,0.97928846,0.97915584,0.99986434
6243,64,1.6672646,0.16072357,0.0009743018,6796,0.0015486148,5.646308e-09,3.6460376e-06,0,0.7991499,0.7990749,0.9999236
6244,64,4.069727,0.3923199,0.0035918392,29871,0.24740587,2.3362436e-05,9.44296e-05,0,0.0002880012,0.24740587,2.3362436e-05
6245,64,5.9609427,0.5746323,4.8424325,311,0.006492348,9.728752e-05,0.014984951,0,0.1389609,0.20039926,0.010318909
6246,64,1.155064,0.11134766,2.292,29889,0.80090773,0.015086389,0.018836614,0,0.1749962,0.80090773,0.015086389
6247,64,3.1784422,0.30640045,0.1331861,29900,0.20662187,0.979933,1.0,1,0.22668733,0.20662187,0.979933
6248,64,2.7724917,0.267267,2.2926557,29896,0.09617038,0.09630015,1.0,1,0.7311272,0.15488514,1.0007653e-05
6249,64,2.459726,0.23711652,1.4510539,29906,0.13377404,0.0030994078,0.023168977,0,0.18276738,0.18001264,0.12188598
6250,64,1.7344189,0.16719721,0.013848294,376,0.78852767,0.9986928,1.0,1,0.7896592,0.78852767,0.9986928
6251,64,2.2776709,0.21956646,0.00037933135,29989,0.49654275,0.99997604,1.0,1,0.49656007,0.49654275,0.99997604
6252,64,0.5628658,0.054260015,1.1306802,181,0.0069934903,0.0051700943,0.7392724,0,0.101665765,0.9017657,0.023535643
6253,64,2.3665977,0.22813897,2.2976825,29955,0.07137949,0.10031594,1.0,1,0.61578363,0.34053248,3.6672143e-05
6254,64,5.6690683,0.5464957,2.1909704,263,0.0014210783,1.6934366e-06,0.0011916561,0,0.16163342,0.17281076,0.08982928
6255,64,2.7880273,0.26876462,2.349482,29947,0.12688069,0.10902946,0.85930693,1,0.78106487,0.14490229,0.10733911
6256,64,6.121387,0.59009904,0.007095817,2817,0.0010415827,1.40405985e-11,1.34800615e-08,0,0.08320054,0.08242057,0.99921346
6257,64,1.6142912,0.15561697,0.0009031021,376,0.80627704,0.9999274,1.0,1,0.80634886,0.80627704,0.9999274
6258,64,6.4889812,0.62553495,0.000837942,1037,0.001627432,1.7081269e-11,1.0495842e-08,0,0.00085146265,0.0486884,1.307306e-10
6259,64,1.8263113,0.17605561,0.007052022,1678,0.12282269,3.424106e-05,0.0002787845,0,0.64942694,0.6485923,0.9991653
6260,64,4.174075,0.402379,0.0033648424,29871,0.232163,5.9661463e-05,0.00025698091,0,0.00022966943,0.232163,5.9661463e-05
6261,64,3.4410267,0.33171347,0.01788171,174,0.046022527,3.0288567e-07,6.5812483e-06,0,0.040847793,0.21615723,1.082245e-06
6262,64,4.814419,0.46410784,3.8384132,1228,0.012020624,0.031940408,1.0,1,0.5019937,0.2147418,0.34879938
6263,64,1.992701,0.1920955,0.00025985105,418,0.60692394,0.99998,1.0,1,0.60694396,0.60692394,0.99998
6264,64,1.8219497,0.17563516,1.0447531,29906,0.38632953,0.016084453,0.041634023,0,0.24661154,0.38632953,0.016084453
6265,64,2.1595619,0.20818081,1.9679124,29945,0.04445077,0.044096444,0.9920288,1,0.80766124,0.23657311,0.28754494
6266,64,2.3452399,0.22608009,0.02594122,12764,7.8096455e-06,2.6132749e-11,3.3462145e-06,0,0.66968775,0.66613084,0.9964323
6267,64,5.189394,0.5002553,1.036356,235,0.06316043,1.0925184e-05,0.00017297515,0,0.08684528,0.06365581,0.0023869923
6268,64,1.4113461,0.13605314,0.10720365,418,0.78833437,4.510932e-05,5.722105e-05,0,0.045114677,0.78833437,4.510932e-05
6269,64,2.6195412,0.25252262,2.352789,869,0.0002523478,4.025437e-10,1.595194e-06,0,0.8826639,0.13486886,0.14080688
6270,64,6.0966463,0.587714,3.759502,27583,0.00039721068,7.123719e-06,0.01793436,0,0.17023373,0.10086882,0.013662225
6271,64,0.6716163,0.06474352,0.027003651,1115,0.9157608,0.99603915,1.0,1,0.919711,0.9157608,0.99603915
6272,64,4.669224,0.45011112,0.9832086,338,0.2701031,0.019911103,0.07371668,1,0.10247245,0.2701031,0.019911103
6273,64,2.381609,0.22958606,0.2568844,29906,0.104816675,0.0026954242,0.025715604,0,0.045663368,0.33571926,0.009262097
6274,64,3.102404,0.2990704,2.3630018,29953,0.053664926,0.0935539,1.0,1,0.70228326,0.13811298,0.08256102
6275,64,7.124349,0.68678415,2.197422,275,0.0013599333,3.88881e-05,0.028595595,0,0.05352447,0.012653127,2.3721893e-06
6276,64,1.250905,0.12058669,0.15208489,156,0.7497474,0.96599704,1.0,1,0.78357095,0.7497474,0.96599704
6277,64,2.5918245,0.24985075,1.379539,29955,0.07441102,0.0041206996,0.055377547,0,0.15976119,0.15508589,0.11312835
6278,64,4.509241,0.43468887,0.92950535,1156,0.0023525273,1.5642101e-05,0.0066490625,0,0.23333922,0.12894636,0.07568544
6279,64,4.869992,0.46946508,0.9537876,29930,0.00061179,5.0768447e-09,8.298345e-06,0,0.10269228,0.2753406,0.09911579
6280,64,6.4819064,0.62485296,2.3661397,29871,0.009594106,0.00020220096,0.02107554,0,0.14843038,0.06329889,0.013420982
6281,64,6.362053,0.61329913,0.0008164178,12765,0.00094365404,3.3715937e-09,3.5729129e-06,0,0.00077349826,0.06746005,1.03013445e-10
6282,64,5.0671997,0.48847583,4.8661814,29898,0.05931148,5.9525e-06,0.00010036,0,0.3121716,0.06826709,0.17100298
6283,64,2.574819,0.24821143,2.300385,29929,0.04401591,0.13559581,1.0,1,0.7498159,0.23981401,0.070346184
6284,64,2.6302905,0.25355884,1.501016,29945,0.123844706,0.046208538,0.3731168,0,0.44699746,0.1482227,0.041421067
6285,64,6.169569,0.5947437,4.658559,6758,0.17925365,0.008187956,0.045678042,0,0.13297263,0.17925365,0.008187956
6286,64,6.3528047,0.61240757,1.341541,1158,0.0013811353,3.2990886e-07,0.00023886787,0,0.1859073,0.12727414,0.73905784
6287,64,2.981835,0.28744757,2.3519177,29953,0.05172998,0.096083246,1.0,1,0.7180248,0.14395128,0.03704339
6288,64,2.720016,0.26220834,2.382468,29900,0.16902542,0.1098545,0.64992887,1,0.79497534,0.17713712,0.120651565
6289,64,0.4556407,0.043923564,0.0010760009,29871,0.95156586,0.99991953,1.0,1,0.95163965,0.95156586,0.99991953
6290,64,0.4408261,0.04249544,0.60391814,29889,0.94045335,0.8890783,0.94537205,1,0.92627376,0.94045335,0.8890783
6291,64,2.4354506,0.23477636,2.326941,29896,0.08013084,0.11768857,1.0,1,0.7883177,0.2014489,0.11586397
6292,64,5.0163207,0.4835711,0.057013493,30502,0.0069866264,2.83801e-06,0.00040620606,0,0.03575088,0.093480036,0.004493066
6293,64,1.6472075,0.15879008,0.20868652,29906,0.09236305,0.008471425,0.09171876,0,0.38732487,0.36816806,0.017112749
6294,64,1.1768942,0.113452084,0.121037215,418,0.82650304,5.2220992e-05,6.318306e-05,0,0.04133321,0.82650304,5.2220992e-05
6295,64,2.848814,0.2746244,2.357566,29941,0.106770344,0.114887744,1.0,1,0.77869457,0.15175126,0.054269128
6296,64,4.6086802,0.44427475,1.3965566,3743,0.02186406,0.00016513088,0.0075526177,0,0.32668164,0.22961561,0.5448691
6297,64,6.115994,0.5895791,2.8281474,731,0.029118368,0.0001236088,0.0042450456,0,0.085904114,0.11561612,3.8137239e-06
6298,64,2.614468,0.25203356,2.3077083,29889,0.047153316,3.9598618e-08,8.397844e-07,0,0.49094978,0.329876,0.056995437
6299,64,7.1071167,0.6851229,2.184116,10889,0.0010884764,6.7413555e-07,0.0006193387,0,0.053828396,0.027421884,0.00011583424
6300,64,7.251168,0.69900936,1.3412938,4102,0.00070934737,1.1743717e-05,0.016555663,0,0.043041736,0.01829431,0.00016275152
6301,64,1.5481507,0.14924105,0.00018419189,376,0.81408006,0.99998784,1.0,1,0.8140921,0.81408006,0.99998784
6302,64,1.6991571,0.163798,1.705518,29941,0.24601927,0.117398016,0.47719032,0,0.6823428,0.3469428,0.48660123
6303,64,2.189925,0.2111078,0.7157418,376,0.7253694,1.2180829e-08,1.6792587e-08,0,9.629924e-05,0.7253694,1.2180829e-08
6304,64,2.0052524,0.19330545,0.00025275347,268,0.058233675,7.2809695e-07,1.2503023e-05,0,0.5974202,0.59740114,0.9999809
6305,64,3.4439168,0.33199206,0.0034596852,12291,2.7441024e-06,3.199898e-12,1.1661001e-06,0,0.27633202,0.2759593,0.99962723
6306,64,0.27256933,0.026275564,1.6699034,29889,0.9682339,0.017427733,0.017999507,0,0.0344205,0.9682339,0.017427733
6307,64,5.1089554,0.49250105,0.66144073,30682,0.0070659816,0.00015900181,0.022502437,1,0.11255709,0.056014154,9.568897e-05
6308,64,0.45360208,0.04372704,0.0008845347,29871,0.95131636,0.9999337,1.0,1,0.9513776,0.95131636,0.9999337
6309,64,7.235117,0.6974621,1.2456534,29874,0.0106988065,6.969469e-06,0.00065142487,0,0.03423524,0.020784233,0.00020288369
6310,64,2.8944333,0.2790221,1.0136943,29900,0.19179676,0.0025293739,0.013187782,0,0.14477564,0.19179676,0.0025293739
6311,64,0.2078157,0.020033343,2.3002963,29889,0.97671324,0.0022069078,0.0022595248,0,0.014469042,0.97671324,0.0022069078
6312,64,2.7195196,0.2621605,2.057868,29892,0.105364256,0.20591645,1.0,1,0.4878642,0.24307278,0.003891211
6313,64,2.6536534,0.255811,2.2816796,29900,0.105323456,0.08855318,0.84077364,1,0.818593,0.13314131,0.0818983
6314,64,1.647128,0.15878241,1.8328813,29896,0.18905005,0.32972565,1.0,1,0.6663165,0.44997826,0.15333669
6315,64,2.1403866,0.20633233,2.188283,29892,0.541345,0.000112314585,0.0002074732,0,0.3697304,0.541345,0.000112314585
6316,64,1.705894,0.16444743,1.7857529,29946,0.5050171,0.058646843,0.11612843,0,0.52317065,0.5050171,0.058646843
6317,64,0.8370546,0.080691695,0.0008667644,1115,0.88394684,6.1437563e-06,6.9503685e-06,0,0.0016952432,0.88394684,6.1437563e-06
6318,64,1.8745253,0.18070342,0.7065257,376,0.7699998,1.21360175e-08,1.5761065e-08,0,8.721655e-05,0.7699998,1.21360175e-08
6319,64,2.7869332,0.26865914,2.2769637,29896,0.0989613,0.07813369,0.7895378,1,0.67456114,0.1709898,0.11018617
6320,64,1.9269626,0.18575835,0.0006334413,418,0.614867,0.9999448,1.0,1,0.6149222,0.614867,0.9999448
6321,64,0.17623039,0.016988533,0.0015258996,1115,0.97553355,0.9998598,1.0,1,0.9756703,0.97553355,0.9998598
6322,64,7.1351357,0.68782395,2.4039946,280,0.006590209,3.2952576e-05,0.0050002323,0,0.061223965,0.024871187,0.000120535515
6323,64,5.1390166,0.49539894,2.0781143,31092,0.0033167766,0.00029285435,0.08829487,0,0.13788185,0.17415242,0.0015831556
6324,64,4.964304,0.47855672,3.6258497,235,0.035967413,0.0022076885,0.06138024,0,0.19168921,0.17566009,0.027106093
6325,64,7.021594,0.6768786,0.08828164,2311,0.00012211977,2.6124463e-09,2.1392492e-05,0,0.0101850815,0.034376863,1.166648e-09
6326,64,1.0038007,0.09676595,0.029466212,1115,0.8693206,0.9955389,1.0,1,0.8737732,0.8693206,0.9955389
6327,64,1.1761577,0.11338109,0.109840974,418,0.8245851,4.544753e-05,5.5115634e-05,0,0.040974203,0.8245851,4.544753e-05
6328,64,1.0427321,0.10051892,0.00075055566,1115,0.85058904,6.7476713e-06,7.932939e-06,0,0.0023031728,0.85058904,6.7476713e-06
6329,64,0.6463837,0.062311105,0.04829865,310,0.0035307163,6.028762e-11,1.7075182e-08,0,0.9236176,0.919657,0.9920631
6330,64,2.7757223,0.2675784,0.0053023007,418,0.55833334,0.9994618,1.0,1,0.5588715,0.55833334,0.9994618
6331,64,1.4238744,0.13726087,0.00051180634,138,0.5031448,0.999962,1.0,1,0.50317967,0.5031448,0.999962
6332,64,3.211393,0.3095769,0.0015039297,29947,0.017795542,3.4982972e-10,1.9658279e-08,0,0.00022135414,0.25445,0.000108893844
6333,64,4.5707335,0.4406167,3.929655,313,0.02132514,0.08767208,1.0,1,0.52909416,0.19533779,0.2919926
6334,64,2.261191,0.2179778,1.1127942,29953,0.033758007,0.03777209,1.0,1,0.25623456,0.3955017,0.04213781
6335,64,2.60293,0.2509213,1.5197372,29906,0.099158525,0.0047349785,0.0477516,0,0.21197277,0.13553365,0.17221217
6336,64,1.1464914,0.110521264,2.2600923,29945,0.76249194,0.1783001,0.23383866,1,0.3963142,0.76249194,0.1783001
6337,64,0.285537,0.027525641,0.10092774,29889,0.96201664,0.98012286,1.0,1,0.96251786,0.96201664,0.98012286
6338,64,3.4360883,0.3312374,0.968508,29955,0.005361069,4.787959e-06,0.0008930978,0,0.49267793,0.52384436,0.48385552
6339,64,2.580145,0.24872483,1.5720836,29896,0.11002883,0.0074749114,0.067935936,0,0.115000315,0.1327201,0.0061008446
6340,64,0.5798258,0.055894952,0.10605467,20052,1.3529454e-07,9.643387e-12,7.127698e-05,0,0.91278297,0.911942,0.97922015
6341,64,1.8384755,0.17722823,0.89754194,29906,0.27568796,0.033335973,0.12091922,0,0.22670874,0.32483977,0.03439417
6342,64,2.4655447,0.23767743,1.5949936,3148,0.0012753688,1.458926e-08,1.1439247e-05,0,0.032150347,0.48904485,0.00066453853
6343,64,1.4605582,0.14079717,0.0009590559,18610,4.1923722e-05,1.220923e-10,2.9122484e-06,0,0.8262134,0.8261434,0.999928
6344,64,2.6358047,0.2540904,2.3490548,29900,0.22789685,0.040064953,0.175803,0,0.40193477,0.28584668,0.014739072
6345,64,7.054201,0.6800219,2.8277447,10593,1.7831773e-05,3.2970036e-07,0.018489487,0,0.07613949,0.025604235,0.0002614414
6346,64,1.7578859,0.16945943,0.36463723,29896,0.24321483,0.037014563,0.15218876,0,0.5083295,0.43357733,0.92524755
6347,64,1.7156826,0.16539106,1.7725048,29941,0.27175188,0.1239451,0.4560966,0,0.6764739,0.3152377,0.45337236
6348,64,2.7210162,0.26230475,2.2494972,29906,0.14745057,0.10599876,0.7188766,0,0.74652904,0.14745057,0.10599876
6349,64,1.194334,0.11513328,0.120848276,418,0.8231047,5.388053e-05,6.546012e-05,0,0.04139728,0.8231047,5.388053e-05
6350,64,2.9748213,0.28677148,2.3422103,29900,0.12223425,0.053040426,0.43392444,1,0.7477334,0.12223425,0.053040426
6351,64,5.089878,0.490662,2.3742237,210,2.3042609e-05,3.0747227e-09,0.0001334364,0,0.24332568,0.05606237,0.014091823
6352,64,4.776285,0.46043178,1.0841415,29871,0.37750787,0.0002319921,0.0006145358,0,0.021800179,0.37750787,0.0002319921
6353,64,2.9800615,0.28727663,0.000111476285,29871,0.52960265,3.138132e-06,5.925446e-06,0,6.7945526e-05,0.52960265,3.138132e-06
6354,64,6.639247,0.6400205,0.33267444,331,0.0004308799,1.4965963e-07,0.0003473349,0,0.013657343,0.02218642,0.0014800437
6355,64,4.246474,0.4093582,0.0042460263,29946,0.016890641,3.709682e-08,2.1962944e-06,0,0.00032409144,0.23963176,4.1646344e-05
6356,64,2.6440907,0.2548892,2.312199,29929,0.1338398,0.07995547,0.59739685,0,0.7430869,0.1338398,0.07995547
6357,64,0.1698545,0.0163739,0.0013444836,1115,0.97660726,0.9998785,1.0,1,0.9767257,0.97660726,0.9998785
6358,64,2.8681803,0.2764913,2.0191088,263,0.5073576,0.461346,0.9093113,1,0.5159804,0.5073576,0.461346
6359,64,2.6648376,0.25688916,0.67108613,29945,0.11211705,0.8503097,1.0,1,0.21916036,0.19677156,0.004900566
6360,64,3.3560872,0.32352534,2.3002694,29941,0.041009884,0.1326311,1.0,1,0.685469,0.096098684,0.106572084
6361,64,1.6179821,0.15597276,2.2985606,29955,0.031055484,0.10332979,1.0,1,0.37213397,0.585974,2.699579e-05
6362,64,7.1142597,0.6858115,2.7997577,8551,0.002219773,1.2363841e-05,0.005569868,0,0.08379702,0.017055409,0.00028807292
6363,64,3.0141773,0.29056537,2.044783,29871,0.038576245,0.00035884886,0.009302327,0,0.42377716,0.3688718,0.048491858
6364,64,2.65448,0.2558907,1.9946994,29900,0.07167856,0.039830137,0.5556772,1,0.3580381,0.24059841,0.00028345876
6365,64,2.3745308,0.22890373,2.3423154,29955,0.13716045,0.10439156,0.7610908,1,0.8824343,0.13716045,0.10439156
6366,64,5.994438,0.5778612,0.0047035236,2023,0.0005564987,3.4501175e-09,6.1996866e-06,0,0.009777257,0.12398487,9.708166e-13
6367,64,3.1071496,0.29952785,0.001235985,29883,0.033069275,1.913522e-09,5.7864042e-08,0,0.014102988,0.25607738,1.499234e-08
6368,64,2.6885834,0.25917825,0.006468548,259,0.017147945,4.220017e-06,0.00024609463,0,0.56411386,0.5634428,0.999329
6369,64,0.5628658,0.054260015,1.1306802,182,0.9017657,0.023535643,0.02609951,0,0.101665765,0.9017657,0.023535643
6370,64,1.8059353,0.17409137,1.7564433,29900,0.14997707,0.03940409,0.2627341,0,0.6155508,0.31257907,0.10381596
6371,64,2.8004289,0.2699601,2.3010447,29947,0.10265876,0.060134552,0.58577126,1,0.7813165,0.10842926,0.2305193
6372,64,1.5500875,0.14942774,0.006876335,30698,0.0028364598,7.74577e-07,0.0002730788,0,0.7688487,0.7682531,0.99936396
6373,64,3.0247307,0.2915827,2.3015082,29946,0.07590106,0.07250021,0.9551936,1,0.7484296,0.14860706,0.099096045
6374,64,0.34396893,0.033158455,0.0016155844,29871,0.96308035,0.9998579,1.0,1,0.96320385,0.96308035,0.9998579
6375,64,2.9847562,0.2877292,0.00016487399,472,0.0014560038,5.721838e-12,3.9298236e-09,0,6.0399216e-05,0.49657112,5.0936683e-06
6376,64,1.6565027,0.15968613,0.027102519,29889,0.67422223,0.99670047,1.0,1,0.6758083,0.67422223,0.99670047
6377,64,3.1187196,0.3006432,0.9164083,2823,0.0026020713,1.5039366e-07,5.779767e-05,0,0.4218388,0.56409013,0.41481137
6378,64,2.1209984,0.20446332,0.718999,376,0.73235965,2.3257035e-08,3.1756304e-08,0,0.00010917937,0.73235965,2.3257035e-08
6379,64,2.9636455,0.28569412,0.0023272305,29953,0.03989711,1.3628782e-05,0.0003415982,0,0.014425484,0.2726473,1.7941682e-08
6380,64,1.5277817,0.14727749,0.0077348975,376,0.8161662,0.9993191,1.0,1,0.8168358,0.8161662,0.9993191
6381,64,0.31678408,0.030537846,0.0027043733,29871,0.9659206,0.9997402,1.0,1,0.9661581,0.9659206,0.9997402
6382,64,4.206971,0.40555018,0.8652055,29871,0.0019237754,5.596541e-07,0.00029091447,0,0.15207572,0.27889967,0.10504475
6383,64,0.021007996,0.0020251616,0.00048043433,10388,0.99714714,0.999962,1.0,1,0.9971691,0.99714714,0.999962
6384,64,3.0744662,0.29637718,0.0032565664,29936,0.0022640696,1.7552931e-10,7.7528234e-08,0,0.009257482,0.15264292,4.963675e-07
6385,64,3.5364375,0.34091103,2.9918432,1299,0.21226196,0.014304962,0.06739296,0,0.363288,0.21226196,0.014304962
6386,64,3.7125058,0.35788393,1.2828741,591,0.026207682,0.07699516,1.0,1,0.6285808,0.40202782,0.66513664
6387,64,2.61798,0.25237212,0.0044109346,418,0.57522905,0.99956316,1.0,1,0.5756659,0.57522905,0.99956316
6388,64,3.8764236,0.37368554,1.2182393,278,0.31969735,0.60966355,1.0,1,0.38166645,0.31969735,0.60966355
6389,64,1.3649535,0.13158092,0.13636968,418,0.794809,6.7938745e-05,8.547808e-05,0,0.047832772,0.794809,6.7938745e-05
6390,64,6.252282,0.6027173,0.69755363,29900,0.011994952,0.11757046,1.0,1,0.051579367,0.08725727,2.6217856e-06
6391,64,6.3528047,0.61240757,1.341541,4055,0.0009236353,4.5944553e-06,0.0049743173,0,0.1859073,0.12727414,0.73905784
6392,64,4.5442553,0.43806422,0.004634768,308,0.005726391,1.0044306e-07,1.7540378e-05,0,0.0003584104,0.19951046,5.023336e-05
6393,64,6.198958,0.5975768,4.88437,756,0.02181354,0.007767264,0.35607535,0,0.26323533,0.09148039,0.026690107
6394,64,6.0508566,0.58329993,2.6682858,14731,0.0018127159,0.0005201758,0.28695935,0,0.1577383,0.12658575,0.019367551
6395,64,3.1036358,0.29918912,0.0012352231,29900,0.116634235,9.0090125e-06,7.724158e-05,0,0.015396481,0.2527701,1.2674278e-08
6396,64,0.49443847,0.04766365,0.17783216,29889,0.928843,0.96130216,1.0,1,0.9314731,0.928843,0.96130216
6397,64,1.0490465,0.101127625,0.28063464,29889,0.8578852,0.08035115,0.0936619,0,0.101245515,0.8578852,0.08035115
6398,64,3.1338668,0.30210337,0.00074730784,1635,0.0003152922,6.8562135e-12,2.1745585e-08,0,0.022594865,0.23486854,1.787435e-08
6399,64,5.2369537,0.50484,1.8744265,338,0.118342645,0.0013038417,0.011017513,0,0.27210575,0.15195496,0.4226587
6400,64,3.1375158,0.30245516,0.0069140187,29929,0.098159365,6.5077984e-08,6.629829e-07,0,0.01223745,0.1406068,3.5254866e-06
6401,64,2.3452754,0.22608352,0.02549744,29901,0.02260366,3.6127005e-08,1.5982812e-06,0,0.6796384,0.6762409,0.9965932
6402,64,0.24852248,0.023957457,9.500224e-05,150,0.9667745,0.9999944,1.0,1,0.9667797,0.9667745,0.9999944
6403,64,0.9950975,0.09592696,0.05222091,1115,0.8713524,0.99139154,1.0,1,0.87874895,0.8713524,0.99139154
6404,64,2.450881,0.23626386,0.09179934,236,0.0015798642,8.514587e-09,5.389443e-06,0,0.3085655,0.2918059,0.9831124
6405,64,2.5747392,0.24820372,0.47134686,29892,0.38873768,0.9097813,1.0,1,0.47895464,0.38873768,0.9097813
6406,64,2.8123965,0.27111378,0.0169304,29941,0.09930466,2.3690873e-05,0.00023856758,0,0.060011055,0.15501238,7.3390897e-06
6407,64,0.45360512,0.043727335,0.0017999333,29871,0.95139766,0.9998578,1.0,1,0.95152694,0.95139766,0.9998578
6408,64,1.7310295,0.16687049,2.4245965,29889,0.66752946,0.0025349315,0.0037974827,0,0.25249848,0.66752946,0.0025349315
6409,64,1.5036517,0.14495137,1.7494676,29906,0.072621554,0.21533203,1.0,1,0.4711967,0.5408134,0.117074
6410,64,3.5657158,0.34373343,0.114833884,29946,0.09418881,0.0037738748,0.040067125,0,0.1875604,0.17055391,0.98299325
6411,64,3.5726206,0.34439906,2.232887,6089,0.0030929209,1.6469345e-05,0.0053248517,0,0.47994617,0.52014935,0.35160044
6412,64,1.5308547,0.14757372,1.7896001,29896,0.19041733,0.2634452,1.0,1,0.6196037,0.5016829,0.124442704
6413,64,1.5500875,0.14942774,0.006876335,31381,0.7682531,0.99936396,1.0,1,0.7688487,0.7682531,0.99936396
6414,64,2.7890835,0.26886642,2.293657,29929,0.061877843,0.085573696,1.0,1,0.6861399,0.15435028,0.084247
6415,64,3.1660483,0.30520567,1.3409078,29900,0.20965278,0.10313849,0.49194908,1,0.37848148,0.20965278,0.10313849
6416,64,3.3576436,0.32367536,1.6439763,29929,0.037092708,0.0037172022,0.100213826,0,0.505524,0.1701802,0.11745982
6417,64,5.190451,0.5003572,0.022137433,29875,0.012862315,1.2293132e-08,9.55748e-07,0,0.0061522797,0.092838764,1.3420481e-09
6418,64,1.5173559,0.14627245,2.2957172,29929,0.008497109,0.08829058,1.0,1,0.48503962,0.533976,0.09546488
6419,64,2.7726018,0.2672776,2.4219716,29941,0.09229831,0.062745005,0.67980665,1,0.58810884,0.1148671,0.0002193315
6420,64,1.5155257,0.146096,0.0008463436,376,0.8191596,0.999933,1.0,1,0.81922585,0.8191596,0.999933
6421,64,7.121454,0.686505,2.9795558,12957,0.00012227814,2.4105434e-06,0.019713609,0,0.08446199,0.01748658,0.00021572251
6422,64,5.3065586,0.5115499,3.7900405,31125,0.0009565857,0.00028530846,0.29825708,1,0.21116695,0.079018146,4.0942334e-05
6423,64,2.7550366,0.26558432,2.3171136,29896,0.10481347,0.033463687,0.31926894,0,0.5509984,0.2052148,0.001338716
6424,64,7.2524095,0.6991291,0.49929804,9812,0.0074783172,2.551155e-06,0.00034114023,0,0.015086684,0.016334146,2.9772267e-05
6425,64,3.4147758,0.3291829,0.027896868,29889,0.06828923,9.3873155e-07,1.3746408e-05,0,0.07717881,0.091893196,4.1182946e-05
6426,64,2.5983973,0.25048435,2.2823052,29953,0.05049614,0.106772,1.0,1,0.66346663,0.26252186,0.07338324
6427,64,4.228896,0.40766373,0.11237069,29892,0.16503604,0.0035210054,0.021334767,0,0.027584307,0.19294667,4.4670553e-05
6428,64,1.7745739,0.17106815,1.8242658,29941,0.3925115,0.07697193,0.1961011,1,0.6688925,0.3925115,0.07697193
6429,64,1.9730095,0.19019724,2.2885067,29906,0.34039134,0.09463975,0.27803218,0,0.6764193,0.34039134,0.09463975
6430,64,0.5628658,0.054260015,1.1306802,182,0.9017657,0.023535643,0.02609951,0,0.101665765,0.9017657,0.023535643
6431,64,1.6093745,0.155143,0.010337079,418,0.70178914,0.99867696,1.0,1,0.70311224,0.70178914,0.99867696
