prompt_id,method,budget,round,selected_nodes,accepted_tokens,raw_draft_time_s,draft_time_scale,draft_time_s,comm_time_s,verify_time_s,total_round_time_s,round_tps,input_len,expansions,generated_candidates
0,bfs,4,21,4,2,0.0074035413563251495,0.1,0.000740354135632515,1.6e-06,0.030503645539283752,0.031245599674916268,64.00901313491464,49,4.0,16.0
0,bfs,4,22,4,2,0.007222361862659454,0.1,0.0007222361862659455,1.6e-06,0.03042471408843994,0.031148550274705887,64.20844573380019,51,4.0,16.0
0,bfs,4,23,4,2,0.007207076996564865,0.1,0.0007207076996564865,1.6e-06,0.030531641095876694,0.03125394879553318,63.991913888520884,53,4.0,16.0
0,bfs,4,24,4,2,0.007189933210611343,0.1,0.0007189933210611344,1.6e-06,0.03057188168168068,0.031292475002741814,63.91312926908984,55,4.0,16.0
0,bfs,4,25,4,1,0.0072817690670490265,0.1,0.0007281769067049026,1.6e-06,0.030971821397542953,0.031701598304247854,31.54415087853804,57,4.0,16.0
0,bfs,4,26,4,2,0.007205750793218613,0.1,0.0007205750793218614,1.6e-06,0.03078100085258484,0.0315031759319067,63.48566266216931,58,4.0,16.0
0,bfs,4,27,4,1,0.007216662168502808,0.1,0.0007216662168502808,1.6e-06,0.030713286250829697,0.03143655246767998,31.81010389189792,60,4.0,16.0
0,greedy,4,1,4,1,0.007263265550136566,0.1,0.0007263265550136567,1.6e-06,0.029095977544784546,0.029823904099798203,33.53015073592482,13,4.0,16.0
0,greedy,4,2,4,2,0.007097095251083374,0.1,0.0007097095251083374,1.6e-06,0.029178902506828308,0.029890212031936647,66.9115360527744,14,4.0,16.0
0,greedy,4,3,4,3,0.0072663575410842896,0.1,0.000726635754108429,1.6e-06,0.02921193838119507,0.029940174135303498,100.19981802519298,16,4.0,16.0
0,greedy,4,4,4,2,0.007179185748100281,0.1,0.0007179185748100281,1.6e-06,0.0390205979347229,0.03974011650953293,50.3269787727028,19,4.0,16.0
0,greedy,4,5,4,4,0.009038116782903671,0.1,0.0009038116782903671,1.6e-06,0.0332331582903862,0.03413856996867657,117.16952419712224,21,4.0,16.0
0,greedy,4,6,4,3,0.0072794631123542786,0.1,0.0007279463112354279,1.6e-06,0.030208442360162735,0.030937988671398162,96.96816531494395,25,4.0,16.0
0,greedy,4,7,4,2,0.007231548428535461,0.1,0.0007231548428535462,1.6e-06,0.03008430451154709,0.030809059354400634,64.91597088355535,28,4.0,16.0
0,greedy,4,8,4,2,0.007235635071992874,0.1,0.0007235635071992874,1.6e-06,0.03034815564751625,0.031073319154715538,64.363899783023,30,4.0,16.0
0,greedy,4,9,4,3,0.0072499848902225494,0.1,0.000724998489022255,1.6e-06,0.03024045005440712,0.030967048543429375,96.877169155875,32,4.0,16.0
0,greedy,4,10,4,4,0.007241394370794296,0.1,0.0007241394370794297,1.6e-06,0.030329056084156036,0.031054795521235468,128.80458341014594,35,4.0,16.0
0,greedy,4,11,4,2,0.007195129990577698,0.1,0.0007195129990577698,1.6e-06,0.03032427281141281,0.03104538581047058,64.4218117374939,39,4.0,16.0
0,greedy,4,12,4,2,0.007185529917478561,0.1,0.0007185529917478562,1.6e-06,0.030240971595048904,0.03096112458679676,64.59713678659112,41,4.0,16.0
0,greedy,4,13,4,4,0.0072056204080581665,0.1,0.0007205620408058167,1.6e-06,0.030288290232419968,0.031010452273225783,128.98876690855533,43,4.0,16.0
0,greedy,4,14,4,2,0.007226046174764633,0.1,0.0007226046174764634,1.6e-06,0.030360490083694458,0.031084694701170923,64.34034560180713,47,4.0,16.0
0,greedy,4,15,4,3,0.00717988982796669,0.1,0.000717988982796669,1.6e-06,0.03050428256392479,0.03122387154672146,96.08033377638601,49,4.0,16.0
0,greedy,4,16,4,1,0.009432990103960037,0.1,0.0009432990103960038,1.6e-06,0.030431710183620453,0.031376609194016455,31.870875333167003,52,4.0,16.0
0,greedy,4,17,4,5,0.0072638243436813354,0.1,0.0007263824343681336,1.6e-06,0.03054766356945038,0.03127564600381851,159.8688001325229,53,4.0,16.0
0,greedy,4,18,4,2,0.007250644266605377,0.1,0.0007250644266605377,1.6e-06,0.030743949115276337,0.03147061354193687,63.55135076521006,58,4.0,16.0
0,greedy,4,19,4,1,0.007237639278173447,0.1,0.0007237639278173448,1.6e-06,0.030672654509544373,0.031398018437361716,31.849143664749917,60,4.0,16.0
