case,context_len,draft_len,repeat_idx,cuda_ms,wall_ms,accepted_count,rejected_index
classic_spec_sampling,512,8,8,16.821279525756836,16.858235001564026,0.0,0.0
target_only,512,8,9,16.370880126953125,16.400769352912903,,
classic_spec_sampling,512,8,9,16.828479766845703,16.864486038684845,0.0,0.0
target_only,512,8,10,16.3721923828125,16.401417553424835,,
classic_spec_sampling,512,8,10,17.738752365112305,17.77789741754532,0.0,0.0
target_only,512,8,11,16.391359329223633,16.41962304711342,,
classic_spec_sampling,512,8,11,16.859039306640625,16.896039247512817,0.0,0.0
target_only,512,8,12,16.411264419555664,16.44083857536316,,
classic_spec_sampling,512,8,12,16.86079978942871,16.898982226848602,0.0,0.0
target_only,512,8,13,16.386144638061523,16.4160318672657,,
classic_spec_sampling,512,8,13,16.82793617248535,16.86500385403633,0.0,0.0
target_only,512,8,14,16.40131187438965,16.43005758523941,,
classic_spec_sampling,512,8,14,16.86662483215332,16.904741525650024,0.0,0.0
target_only,512,8,15,16.47977638244629,16.508325934410095,,
classic_spec_sampling,512,8,15,37.335968017578125,37.38436847925186,0.0,0.0
target_only,512,8,16,16.5696964263916,16.601145267486572,,
classic_spec_sampling,512,8,16,16.936384201049805,16.97615534067154,0.0,0.0
target_only,512,8,17,16.437280654907227,16.467254608869553,,
classic_spec_sampling,512,8,17,16.911712646484375,16.948025673627853,0.0,0.0
target_only,512,8,18,16.36966323852539,16.39740914106369,,
classic_spec_sampling,512,8,18,16.84556770324707,16.882408410310745,0.0,0.0
target_only,512,8,19,16.405536651611328,16.434408724308014,,
classic_spec_sampling,512,8,19,16.843711853027344,16.881216317415237,0.0,0.0
target_only,512,9,0,16.66489601135254,16.6943296790123,,
classic_spec_sampling,512,9,0,17.04431915283203,17.08175241947174,0.0,0.0
target_only,512,9,1,16.658048629760742,16.687165945768356,,
classic_spec_sampling,512,9,1,17.06924819946289,17.105206847190857,0.0,0.0
target_only,512,9,2,16.625120162963867,16.654551029205322,,
classic_spec_sampling,512,9,2,17.12188720703125,17.160169780254364,0.0,0.0
target_only,512,9,3,16.659616470336914,16.689889132976532,,
classic_spec_sampling,512,9,3,17.072128295898438,17.108339816331863,0.0,0.0
target_only,512,9,4,16.62665557861328,16.654986888170242,,
classic_spec_sampling,512,9,4,17.086143493652344,17.12356135249138,0.0,0.0
target_only,512,9,5,21.400320053100586,21.429646760225296,,
