context_len,draft_len,classic_spec_sampling,target_only
16,84,29.14038715362549,23.853507232666015
16,85,24.187491035461427,24.430134582519532
16,86,27.21063060760498,22.895359802246094
16,87,25.60628147125244,24.306873321533203
16,88,24.983449363708495,23.62671356201172
16,89,25.689718437194824,33.88262386322022
16,90,25.429939460754394,24.82515182495117
16,91,24.636640357971192,23.50295009613037
16,92,24.78927688598633,23.50607967376709
16,93,27.313436889648436,24.29939842224121
16,94,30.5541633605957,23.878544044494628
16,95,24.749555587768555,31.463327598571777
16,96,24.579939460754396,23.375024032592773
16,97,24.248630332946778,23.419097709655762
16,98,23.3693696975708,28.691673278808594
16,99,23.852950477600096,21.904767990112305
16,100,25.955398559570312,28.219203186035156
32,1,15.807238483428955,15.251520156860352
32,2,17.090960121154787,17.00284481048584
32,3,16.641561698913574,16.117778873443605
32,4,16.085772800445557,16.44324150085449
32,5,16.67143383026123,15.86731834411621
32,6,17.738198852539064,16.299417781829835
32,7,17.585292625427247,16.783059120178223
32,8,17.21174736022949,16.05286407470703
32,9,16.770873641967775,16.163753509521484
32,10,17.575724792480468,17.13059492111206
32,11,17.575292778015136,16.44706916809082
32,12,18.914851188659668,16.46621437072754
32,13,17.0749153137207,17.374880027770995
32,14,20.417759895324707,16.461772918701172
32,15,17.412393379211426,16.749987602233887
32,16,17.188912010192873,16.60102081298828
32,17,17.52736644744873,16.925071716308594
32,18,17.724403190612794,17.034684944152833
32,19,17.543811225891112,18.225906944274904
32,20,17.898793601989745,17.648912048339845
32,21,17.794345664978028,22.028009605407714
32,22,17.81816635131836,18.74148826599121
32,23,19.00374393463135,19.199823760986327
32,24,18.289017486572266,17.982249450683593
32,25,18.039484786987305,18.16586227416992
32,26,17.889904022216797,17.88828773498535
32,27,18.039881706237793,17.409539413452148
32,28,17.867529296875,17.468911743164064
32,29,18.847712135314943,20.05853137969971
32,30,17.9250846862793,17.48038387298584
32,31,22.776598358154295,17.593202972412108
32,32,18.013507270812987,17.45999355316162
32,33,19.350950050354005,22.118464088439943
32,34,19.173919868469238,18.516089820861815
32,35,19.798192024230957,22.118227386474608
32,36,20.513510704040527,19.82314853668213
32,37,20.834406661987305,20.150806427001953
32,38,21.093391609191894,20.133068656921388
32,39,20.93475208282471,19.873203086853028
32,40,21.173084831237794,20.257715034484864
32,41,21.94454402923584,20.76036148071289
32,42,21.364035034179686,20.59965763092041
32,43,24.57064018249512,20.736592292785645
32,44,21.98970260620117,22.907382202148437
32,45,21.6750846862793,20.907689476013182
32,46,21.665475273132323,22.016454124450682
32,47,23.035622215270998,20.89057273864746
32,48,21.304655838012696,20.346064186096193
32,49,19.98836154937744,19.390016174316408
32,50,19.93915214538574,26.2053861618042
32,51,19.33318386077881,18.768620491027832
32,52,23.64209270477295,18.567718696594238
32,53,19.19335994720459,18.506678199768068
32,54,20.585411262512206,19.95545597076416
32,55,20.719891357421876,20.015903854370116
32,56,24.39323196411133,20.617561531066894
32,57,21.009590339660644,20.533820724487306
32,58,21.034326362609864,22.493673515319824
32,59,20.819014167785646,20.16887969970703
32,60,22.720927810668947,20.21182746887207
32,61,22.28798065185547,20.278313636779785
32,62,25.496268844604494,20.28035831451416
32,63,21.83728942871094,20.334239768981934
32,64,20.873132705688477,25.583616065979005
32,65,22.330018997192383,20.081126403808593
32,66,26.218316268920898,21.11082229614258
32,67,21.54751377105713,20.225046348571777
32,68,21.159584045410156,21.6523006439209
32,69,21.27742404937744,20.49438762664795
32,70,23.44296016693115,21.421872329711913
32,71,21.478269004821776,21.198150634765625
32,72,23.111126327514647,20.788582420349123
32,73,21.562531089782716,20.5369535446167
32,74,21.40907230377197,21.707721519470216
32,75,21.85810241699219,21.13223342895508
32,76,21.664089584350585,21.014531326293945
32,77,21.943212699890136,21.12395534515381
32,78,21.996512031555177,21.31442222595215
32,79,21.74595527648926,20.846729469299316
32,80,26.32205410003662,21.366454124450684
32,81,21.936403274536133,21.06967658996582
32,82,22.679583930969237,24.07247676849365
32,83,23.189782333374023,20.90212173461914
32,84,22.348079872131347,21.385334396362303
32,85,22.734626960754394,21.809203338623046
32,86,22.499116706848145,23.206592178344728
32,87,22.370688056945802,23.385058975219728
32,88,23.360016059875488,24.444255828857422
32,89,23.311529541015624,28.481923484802245
32,90,23.672675323486327,24.116316413879396
32,91,24.079712104797363,22.98495979309082
32,92,30.240316963195802,23.200790405273438
32,93,25.319251441955565,25.370412635803223
32,94,24.351465797424318,25.92097625732422
32,95,24.977680015563966,26.672121238708495
32,96,23.418313407897948,22.76558723449707
32,97,21.321615791320802,20.420882987976075
32,98,22.398038482666017,19.554246520996095
32,99,19.97541751861572,19.401497840881348
32,100,27.693379592895507,20.547868537902833
64,1,16.932838439941406,16.44273281097412
64,2,19.456771087646484,16.947251510620116
64,3,17.44342098236084,17.029334449768065
64,4,17.22841281890869,16.735795402526854
64,5,17.79896984100342,17.289449882507324
64,6,17.317158699035645,16.69898853302002
64,7,17.112659454345703,17.34430389404297
64,8,17.593926429748535,17.33365116119385
64,9,17.314579200744628,17.034115028381347
64,10,17.333820724487303,18.060233688354494
64,11,18.159983825683593,17.035504150390626
64,12,17.219695854187012,16.736265563964842
64,13,17.268406295776366,17.154742622375487
64,14,17.253116798400878,16.868374252319335
64,15,17.615555000305175,17.119446563720704
64,16,17.68725757598877,16.578626823425292
64,17,21.309654235839844,17.241983795166014
64,18,17.570646667480467,17.046668815612794
64,19,21.137148666381837,17.12430076599121
64,20,17.71360664367676,17.14268798828125
64,21,17.632431983947754,17.93646068572998
64,22,19.92680969238281,19.255961418151855
64,23,19.142630195617677,19.186236953735353
