case,context_len,draft_len,repeat_idx,cuda_ms,wall_ms,accepted_count,rejected_index
classic_spec_sampling,2048,400,8,48.353214263916016,48.39029535651207,0.0,0.0
target_only,2048,400,9,47.359519958496094,47.38780856132507,,
classic_spec_sampling,2048,400,9,48.408897399902344,48.445284366607666,0.0,0.0
target_only,2048,500,0,58.36249542236328,58.39099362492561,,
classic_spec_sampling,2048,500,0,59.33379364013672,59.3702532351017,0.0,0.0
target_only,2048,500,1,58.613887786865234,58.645110577344894,,
classic_spec_sampling,2048,500,1,59.12646484375,59.16333571076393,0.0,0.0
target_only,2048,500,2,58.374847412109375,58.404549956321716,,
classic_spec_sampling,2048,500,2,58.81340789794922,58.85154381394386,0.0,0.0
target_only,2048,500,3,58.677120208740234,58.70766192674637,,
classic_spec_sampling,2048,500,3,58.99897766113281,59.03835594654083,0.0,0.0
target_only,2048,500,4,58.545536041259766,58.576151728630066,,
classic_spec_sampling,2048,500,4,58.92323303222656,58.962590992450714,0.0,0.0
target_only,2048,500,5,58.48873519897461,58.517493307590485,,
classic_spec_sampling,2048,500,5,58.90614318847656,58.94283205270767,0.0,0.0
target_only,2048,500,6,58.50812911987305,58.539219200611115,,
classic_spec_sampling,2048,500,6,59.537025451660156,59.58303436636925,0.0,0.0
target_only,2048,500,7,58.57097625732422,58.60098823904991,,
classic_spec_sampling,2048,500,7,58.951904296875,58.988772332668304,0.0,0.0
target_only,2048,500,8,58.18761444091797,58.216068893671036,,
classic_spec_sampling,2048,500,8,59.449119567871094,59.48846414685249,0.0,0.0
target_only,2048,500,9,58.37596893310547,58.40465426445007,,
classic_spec_sampling,2048,500,9,58.79209518432617,58.82834643125534,0.0,0.0
target_only,2048,600,0,68.3872299194336,68.41915845870972,,
classic_spec_sampling,2048,600,0,68.89081573486328,68.92983242869377,0.0,0.0
target_only,2048,600,1,68.59526062011719,68.62526014447212,,
classic_spec_sampling,2048,600,1,68.98473358154297,69.02148202061653,0.0,0.0
target_only,2048,600,2,68.29894256591797,68.3271624147892,,
classic_spec_sampling,2048,600,2,69.00182342529297,69.04018670320511,0.0,0.0
target_only,2048,600,3,68.37356567382812,68.40299069881439,,
classic_spec_sampling,2048,600,3,69.0050277709961,69.04445588588715,0.0,0.0
target_only,2048,600,4,68.3358383178711,68.36695224046707,,
