prompt_id,method,budget,round,selected_nodes,accepted_tokens,draft_time_s,comm_time_s,verify_time_s,total_round_time_s,round_tps,input_len,expansions,generated_candidates
1,bfs,4,7,4,2,0.007539615035057068,1.28e-08,0.030203402042388916,0.03774302987744598,52.989916455942385,18,4.0,16.0
1,bfs,4,8,4,2,0.007531836628913879,1.28e-08,0.030074842274188995,0.03760669170310287,53.182024512807196,20,4.0,16.0
1,bfs,4,9,4,2,0.007473461329936981,1.28e-08,0.030168481171131134,0.03764195530106811,53.13220272442247,22,4.0,16.0
1,bfs,4,10,4,1,0.007323965430259705,1.28e-08,0.03010811284184456,0.03743209107210426,26.715045068514378,24,4.0,16.0
1,bfs,4,11,4,2,0.0075020454823970795,1.28e-08,0.030184760689735413,0.03768681897213249,53.068952343229064,25,4.0,16.0
1,bfs,4,12,4,1,0.007330764085054398,1.28e-08,0.030171364545822144,0.03750214143087654,26.665143958330674,27,4.0,16.0
1,bfs,4,13,4,2,0.007285885512828827,1.28e-08,0.030183549970388412,0.03746944828321724,53.376820093073285,28,4.0,16.0
1,bfs,4,14,4,2,0.0071716271340847015,1.28e-08,0.030287548899650574,0.03745918883373527,53.391439117304785,30,4.0,16.0
1,greedy,4,1,4,2,0.0073343925178050995,1.28e-08,0.028900541365146637,0.036234946682951734,55.19533442396328,8,4.0,16.0
1,greedy,4,2,4,2,0.0070859529078006744,1.28e-08,0.02894539013504982,0.03603135584285049,55.507209018803806,10,4.0,16.0
1,greedy,4,3,4,2,0.0071621909737586975,1.28e-08,0.029044058173894882,0.03620626194765358,55.23906342200052,12,4.0,16.0
1,greedy,4,4,4,3,0.00734846293926239,1.28e-08,0.029104936867952347,0.036453412607214734,82.29682176330043,14,4.0,16.0
1,greedy,4,5,4,1,0.0071113817393779755,1.28e-08,0.03002462536096573,0.0371360199003437,26.9280338249373,17,4.0,16.0
1,greedy,4,6,4,2,0.007290162146091461,1.28e-08,0.030138220638036728,0.037428395584128187,53.435365550323404,18,4.0,16.0
1,greedy,4,7,4,1,0.007273424416780472,1.28e-08,0.03006979450583458,0.03734323172261505,26.77861432636534,20,4.0,16.0
1,greedy,4,8,4,1,0.007154718041419983,1.28e-08,0.030072372406721115,0.037227103248141095,26.862149153384212,21,4.0,16.0
1,greedy,4,9,4,2,0.007220998406410217,1.28e-08,0.03015255182981491,0.037373563036225126,53.51376313950739,22,4.0,16.0
