context_len,source_type,entropy_bin,n,entropy_mean,entropy_min,entropy_max,target_entropy_mean,greedy_accept_top1_rate,seq_accept_top1_mean,greedy_gain_top1_vs_top0_mean,seq_gain_top1_vs_top0_mean,target_mass_on_draft_top1_mean,draft_top1_mass_mean,greedy_accept_top2_rate,seq_accept_top2_mean,greedy_gain_top2_vs_top1_mean,seq_gain_top2_vs_top1_mean,target_mass_on_draft_top2_mean,draft_top2_mass_mean,greedy_accept_top3_rate,seq_accept_top3_mean,greedy_gain_top3_vs_top2_mean,seq_gain_top3_vs_top2_mean,target_mass_on_draft_top3_mean,draft_top3_mass_mean,greedy_accept_top4_rate,seq_accept_top4_mean,greedy_gain_top4_vs_top3_mean,seq_gain_top4_vs_top3_mean,target_mass_on_draft_top4_mean,draft_top4_mass_mean,greedy_accept_top5_rate,seq_accept_top5_mean,greedy_gain_top5_vs_top4_mean,seq_gain_top5_vs_top4_mean,target_mass_on_draft_top5_mean,draft_top5_mass_mean,seq_minus_greedy_top1,seq_minus_greedy_top2,seq_minus_greedy_top3,seq_minus_greedy_top4,seq_minus_greedy_top5
128,json_config,3,500,1.610738093852997,1.5364136695861816,1.6982437372207642,0.01107907940559835,0.97,0.9677509751319885,0.97,0.9677509751319885,0.9658017494366395,0.7467732307314873,0.976,0.9737733763456344,0.006,0.006022401213645935,0.9718038109367866,0.8327774842046202,0.98,0.977754612326622,0.004,0.003981235980987549,0.975798097331582,0.8521176207130775,0.98,0.9777551832199096,0.0,5.708932876586914e-07,0.9757993306155305,0.866774206562899,0.98,0.9777552545070648,0.0,7.128715515136718e-08,0.9758003983626801,0.8766472627455368,-0.0022490248680114844,-0.002226623654365545,-0.0022453876733780076,-0.002244816780090364,-0.002244745492935185
128,json_config,4,500,1.8046940104961395,1.6983369588851929,1.9464253187179565,0.014933215711742833,0.958,0.9560227502584457,0.958,0.9560227502584457,0.9533860553846976,0.738378558754921,0.966,0.9652035738229752,0.008,0.00918082356452942,0.9618196122986669,0.7860497716739774,0.974,0.9722184487581254,0.008,0.0070148749351501465,0.9693067850887193,0.8120897671338171,0.976,0.9742185027599335,0.002,0.0020000540018081667,0.9713123722655933,0.8326554560139775,0.976,0.9743417507410049,0.0,0.00012324798107147216,0.9719829758351879,0.8460703690070659,-0.001977249741554221,-0.0007964261770248005,-0.0017815512418746238,-0.0017814972400664875,-0.0016582492589950482
128,json_config,5,500,3.074830189704895,1.9477436542510986,3.9428000450134277,0.21899632723891047,0.406,0.4248328117132187,0.406,0.4248328117132187,0.3956234371800005,0.43834861309826373,0.446,0.4689265402555466,0.04,0.04409372854232788,0.42992802401178287,0.5455075071249157,0.456,0.5423421486616135,0.01,0.0734156084060669,0.4473904224157041,0.5930025085983798,0.46,0.5775287636518478,0.004,0.03518661499023437,0.4529644556976994,0.6260438212398439,0.476,0.6086701242923737,0.016,0.031141360640525816,0.46747172222904604,0.6519549182485789,0.018832811713218656,0.02292654025554658,0.08634214866161344,0.11752876365184778,0.13267012429237368
128,json_config,6,500,4.490469006538391,3.9428610801696777,4.974346160888672,0.3658280459967154,0.052,0.07022860872745514,0.052,0.07022860872745514,0.04048546827177127,0.2574598772004247,0.086,0.12837562835216523,0.034,0.05814701962471008,0.07044591845204318,0.3621849490683526,0.216,0.3223874443769455,0.13,0.19401181602478026,0.2058308779184278,0.41306638339720664,0.34,0.4680920128822327,0.124,0.14570456850528718,0.3305045898009759,0.4502168564982712,0.508,0.6405838900804519,0.168,0.1724918771982193,0.49792131032845316,0.478995229292661,0.018228608727455138,0.04237562835216524,0.1063874443769455,0.12809201288223265,0.1325838900804519
128,json_config,7,500,5.235025575637818,4.974431991577148,5.631331443786621,0.2501410962893133,0.02,0.03617649781703949,0.02,0.03617649781703949,0.01795292928518452,0.2472212693616748,0.032,0.054327476739883425,0.012,0.01815097892284393,0.027893357497208955,0.33164664704725144,0.15,0.17519026172161103,0.118,0.1208627849817276,0.14548862923418315,0.3655191439129412,0.386,0.41594080662727356,0.236,0.24075054490566253,0.3806270244118848,0.390716785017401,0.752,0.786814197421074,0.366,0.37087339079380033,0.7467300261491301,0.4093681984366849,0.016176497817039486,0.022327476739883424,0.02519026172161104,0.029940806627273553,0.034814197421073945
128,json_config,8,500,6.361093128204346,5.631839752197266,6.625101566314697,2.7088061980165876,0.02,0.06806003057956696,0.02,0.06806003057956696,0.019454448443644495,0.08237357260286808,0.034,0.0950922030210495,0.014,0.027032172441482545,0.029705489405885747,0.13307016943767666,0.054,0.1296524910926819,0.02,0.03456028807163238,0.04750388580829854,0.16880745241232217,0.082,0.16891451525688173,0.028,0.03926202416419983,0.07545644478460153,0.19063805210776627,0.118,0.2117466961145401,0.036,0.042832180857658386,0.10806101086411708,0.20905738114006817,0.048060030579566954,0.06109220302104949,0.0756524910926819,0.08691451525688172,0.09374669611454012
128,json_config,9,500,6.846543856620789,6.625800132751465,7.801673412322998,3.1657556106578557,0.0,0.019924834609031678,0.0,0.019924834609031678,0.0007584775183606938,0.056960899349302055,0.008,0.040000220060348514,0.008,0.020075385451316832,0.006141284965198674,0.09138666778989137,0.016,0.05368915891647339,0.008,0.013688938856124879,0.009904908921639179,0.11771720637567341,0.022,0.07230398893356323,0.006,0.018614830017089842,0.013047858722516098,0.13301240040827542,0.026,0.0894857816696167,0.004,0.017181792736053466,0.016097318592268522,0.1462812686022371,0.019924834609031678,0.032000220060348514,0.03768915891647339,0.05030398893356323,0.0634857816696167
128,math,0,500,0.49923665561946107,0.0018669546116143465,1.0047212839126587,0.10872872754293962,0.864,0.8651834944486618,0.864,0.8651834944486618,0.8583505037118638,0.9232037160396576,0.908,0.916067548751831,0.044,0.05088405430316925,0.900367358463835,0.9500680894832403,0.924,0.9361330304145813,0.016,0.020065481662750243,0.9165011686788137,0.9586079757375574,0.932,0.943641385436058,0.008,0.007508355021476745,0.9251521970068681,0.9636844184598885,0.936,0.9486731107234955,0.004,0.005031725287437439,0.9293987864868857,0.9672606786400356,0.001183494448661837,0.008067548751831022,0.012133030414581247,0.011641385436057972,0.012673110723495418
128,math,1,500,1.4539753789901733,1.0079014301300049,1.8236843347549438,0.23990407841052183,0.686,0.7058573561906815,0.686,0.7058573561906815,0.6700056900661259,0.7041867152452469,0.802,0.827070219039917,0.116,0.12121286284923553,0.7859059327002007,0.8103010137989186,0.846,0.8806521724462509,0.044,0.053581953406333926,0.8339268072736815,0.8513567118765786,0.876,0.9105009906291962,0.03,0.029848818182945252,0.8625965495445944,0.8748052233641501,0.904,0.9367437918186188,0.028,0.026242801189422606,0.8904468949105183,0.8911119974926114,0.019857356190681408,0.025070219039916908,0.03465217244625096,0.034500990629196204,0.03274379181861875
128,math,2,500,2.105556654691696,1.8251218795776367,2.405703067779541,0.3918352166730747,0.476,0.5268308875560761,0.476,0.5268308875560761,0.45585012387509927,0.5105944894254207,0.65,0.7326840484142303,0.174,0.2058531608581543,0.635940593716364,0.6524447507020086,0.732,0.806415900349617,0.082,0.07373185193538666,0.7183496906553141,0.7262346876589582,0.784,0.8491243948936462,0.052,0.04270849454402924,0.7689985873271482,0.776559017228894,0.826,0.8902363305091858,0.042,0.04111193561553955,0.814568182113273,0.8132366334972904,0.05083088755607612,0.08268404841423027,0.07441590034961698,0.06512439489364619,0.06423633050918587
128,math,3,500,2.7161143584251404,2.4092743396759033,3.0241384506225586,0.42860711329337575,0.468,0.5232951267957687,0.468,0.5232951267957687,0.44471029996565803,0.4514981352686882,0.622,0.6778129975795746,0.154,0.15451787078380586,0.5921560657716269,0.5837908848673106,0.69,0.7410123269557953,0.068,0.0631993293762207,0.6593671955624006,0.6520637317067012,0.724,0.7862198005914688,0.034,0.045207473635673526,0.6980771089998934,0.696084403580986,0.746,0.8076771838665009,0.022,0.021457383275032042,0.7222770964612232,0.7281005121767521,0.0552951267957687,0.055812997579574586,0.051012326955795384,0.06221980059146881,0.061677183866500895
128,math,4,500,3.316681384563446,3.0243544578552246,3.6046981811523438,0.5676025831807272,0.366,0.42617398071289064,0.366,0.42617398071289064,0.3414626701131991,0.34793349081277847,0.52,0.6125451693534851,0.154,0.1863711886405945,0.4883039543489945,0.4802167871892452,0.606,0.708610392332077,0.086,0.09606522297859192,0.5743029658459824,0.5516246424987912,0.636,0.7518885222673416,0.03,0.043278129935264587,0.6118865821313688,0.5993091891380027,0.666,0.7831156972646713,0.03,0.031227174997329712,0.6427216211837993,0.6349191052075476,0.06017398071289065,0.09254516935348511,0.10261039233207703,0.11588852226734159,0.1171156972646713
128,math,5,500,3.8719794635772704,3.604800224304199,4.1526031494140625,0.5844189957915414,0.366,0.4364822367429733,0.366,0.4364822367429733,0.3433726229430445,0.28498400321602824,0.484,0.5880223649740219,0.118,0.1515401282310486,0.461913279881331,0.3980826608175412,0.542,0.674163834810257,0.058,0.08614146983623505,0.5241424013888035,0.4643658220572397,0.582,0.7134657944440842,0.04,0.03930195963382721,0.5625753480026072,0.511379240998067,0.62,0.7432552015781403,0.038,0.029789407134056093,0.5956713795199433,0.546702004388906,0.07048223674297333,0.10402236497402195,0.13216383481025695,0.13146579444408424,0.1232552015781403
128,math,6,500,4.426281084060669,4.152777671813965,4.704880714416504,0.6579228893021627,0.254,0.3452696975469589,0.254,0.3452696975469589,0.24546891440148902,0.22090850043296814,0.364,0.5091951929330826,0.11,0.16392549538612367,0.3538095111361462,0.31925409131497146,0.442,0.5980944625139236,0.078,0.08889926958084106,0.42041686426852853,0.38102892705425623,0.488,0.6474863075017929,0.046,0.04939184498786926,0.4675551434170388,0.42535458054486663,0.524,0.6815941420793533,0.036,0.03410783457756043,0.5011294760751505,0.4594912933530286,0.0912696975469589,0.14519519293308258,0.15609446251392362,0.15948630750179293,0.1575941420793533
128,math,7,500,5.0252438774108885,4.71042537689209,5.376692771911621,0.7677916990407466,0.192,0.2878750264644623,0.192,0.2878750264644623,0.18316733194625143,0.16698332253843545,0.29,0.4219042193889618,0.098,0.13402919292449952,0.27669117744062827,0.24652182080969215,0.33,0.4814299236536026,0.04,0.05952570426464081,0.3136634499161913,0.2977103589847684,0.374,0.5524971669912339,0.044,0.07106724333763123,0.35572914091293534,0.3362668396476656,0.404,0.5978645026683808,0.03,0.04536733567714691,0.38499722769563843,0.3661545707490295,0.09587502646446228,0.1319042193889618,0.15142992365360258,0.17849716699123386,0.19386450266838073
128,math,8,500,5.7949543380737305,5.379094123840332,6.2274980545043945,0.7730656347062295,0.144,0.21858076775074006,0.144,0.21858076775074006,0.14179655229440916,0.11616825257986783,0.22,0.34555269849300385,0.076,0.1269719307422638,0.2207638682135995,0.17547871861606837,0.272,0.42318619072437286,0.052,0.07763349223136902,0.2690830081642372,0.21562009737454355,0.306,0.47052634561061857,0.034,0.047340154886245725,0.29769047929034853,0.24642069854401052,0.332,0.5150990725755692,0.026,0.044572726964950564,0.32447434968675476,0.2712012147177011,0.07458076775074007,0.12555269849300385,0.15118619072437284,0.16452634561061857,0.18309907257556918
128,math,9,500,6.764416522026062,6.227867126464844,8.234498977661133,0.5980978593766604,0.104,0.13792292618751525,0.104,0.13792292618751525,0.09806796955122256,0.070034001654014,0.15,0.20513627099990844,0.046,0.06721334481239319,0.13991209632538107,0.10880164703540504,0.18,0.2582983224391937,0.03,0.05316205143928528,0.1684146864402223,0.1355593217248097,0.202,0.29043666636943816,0.022,0.032138343930244444,0.18692888795282428,0.1565206777723506,0.218,0.32576246559619904,0.016,0.035325799226760865,0.20687925447553684,0.17396224052552134,0.03392292618751526,0.05513627099990845,0.07829832243919371,0.08843666636943814,0.10776246559619904
128,natural_language,0,500,0.29088195416051893,0.0017714702989906073,0.7425419092178345,0.09143334036038686,0.968,0.9605637029409408,0.968,0.9605637029409408,0.9506690419521898,0.9433843696117401,0.986,0.9867229875326157,0.018,0.026159284591674804,0.9764591840036804,0.9778261578620513,0.992,0.995045655488968,0.006,0.008322667956352234,0.9837470860716507,0.982906635163211,0.992,0.9962044047117233,0.0,0.001158749222755432,0.9844453351923672,0.9854669933523074,0.992,0.9964938796758652,0.0,0.0002894749641418457,0.9854912876062332,0.9871068651413735,-0.007436297059059127,0.000722987532615682,0.0030456554889679577,0.004204404711723342,0.004493879675865231
128,natural_language,1,500,1.3344728336334228,0.7443521022796631,1.896022915840149,0.4610134472924183,0.732,0.758390496969223,0.732,0.758390496969223,0.6948311991013492,0.7037557772994042,0.86,0.8981276538372039,0.128,0.13973715686798097,0.8219898481265555,0.8297407197868452,0.9,0.9408066189289093,0.04,0.04267896509170532,0.8674220985813417,0.8712693458241411,0.924,0.9602851567268371,0.024,0.019478537797927856,0.8934833233419693,0.8931053592686657,0.932,0.9742263981103897,0.008,0.013941241383552551,0.9056285877887478,0.9075902669477509,0.02639049696922302,0.038127653837203956,0.040806618928909244,0.036285156726837076,0.04222639811038964
128,natural_language,2,500,2.326740726232529,1.8984973430633545,2.731665849685669,0.885109666197337,0.524,0.5948649039268493,0.524,0.5948649039268493,0.4567772814802542,0.46822761578857897,0.652,0.761482899427414,0.128,0.16661799550056458,0.583781639025616,0.6090918017942458,0.722,0.8372907333374023,0.07,0.07580783390998841,0.6547537518079427,0.6845545273600147,0.77,0.8776555649042129,0.048,0.04036483156681061,0.7051759521570423,0.7342853941116482,0.79,0.8990307837724686,0.02,0.021375218868255615,0.7344795527884086,0.7709019169444218,0.0708649039268493,0.10948289942741396,0.11529073333740236,0.10765556490421291,0.10903078377246855
128,natural_language,3,500,3.042623635292053,2.73276424407959,3.3355894088745117,1.2536033057173845,0.444,0.5384444310665131,0.444,0.5384444310665131,0.3683358416195918,0.3732696572691202,0.57,0.7246072229146957,0.126,0.18616279184818268,0.49257179506679455,0.5117054389752448,0.654,0.8327668334245681,0.084,0.10815961050987244,0.574236869235075,0.5872826899020002,0.714,0.8878703403472901,0.06,0.05510350692272186,0.6286771600611634,0.6369739189948886,0.744,0.9101602697372436,0.03,0.022289929389953615,0.6637537892262301,0.6740764436200262,0.09444443106651307,0.15460722291469575,0.17876683342456812,0.1738703403472901,0.16616026973724363
128,natural_language,4,500,3.6158405051231384,3.3371078968048096,3.877199649810791,1.4181183597669587,0.39,0.5109278849363327,0.39,0.5109278849363327,0.3008085264350135,0.29456094454228876,0.528,0.7024037970304489,0.138,0.1914759120941162,0.4239172157168936,0.4231748942695558,0.608,0.7978433992862701,0.08,0.09543960225582122,0.49883022096801977,0.4981128908395767,0.66,0.8450934083461762,0.052,0.047250009059906006,0.5508404471494421,0.5486356500424445,0.702,0.8843009717464447,0.042,0.039207563400268555,0.5951971983207457,0.585522778077051,0.12092788493633266,0.17440379703044884,0.18984339928627014,0.18509340834617616,0.18230097174644477
128,natural_language,5,500,4.107954823017121,3.8772239685058594,4.333159446716309,1.64743663588434,0.318,0.4813674739599228,0.318,0.4813674739599228,0.24615207570282752,0.25206609749794007,0.476,0.6943018383979798,0.158,0.21293436443805694,0.38162428086842887,0.3609752887170762,0.546,0.781974228143692,0.07,0.08767238974571229,0.44405709062923104,0.42423949046805504,0.594,0.8315111564397812,0.048,0.049536928296089175,0.4853781881751445,0.46967106746416537,0.646,0.8752320864200592,0.052,0.04372092998027802,0.5282996719814983,0.5046319502741098,0.1633674739599228,0.21830183839797979,0.23597422814369196,0.23751115643978127,0.2292320864200592
128,natural_language,6,500,4.567044686317444,4.333247184753418,4.812335014343262,1.6846762406494817,0.282,0.4237159489393234,0.282,0.4237159489393234,0.2090324838176683,0.21186684738099576,0.42,0.6320939878225327,0.138,0.20837803888320922,0.32749375764984157,0.30529658659547565,0.478,0.7197659356594086,0.058,0.08767194783687592,0.3784934381084518,0.3630056326892227,0.526,0.7770547609329224,0.048,0.057288825273513796,0.41912124476673757,0.40431897619366647,0.574,0.8193599727153779,0.048,0.04230521178245544,0.4594974939112785,0.4361318296790123,0.14171594893932343,0.2120939878225327,0.24176593565940863,0.25105476093292234,0.2453599727153779
128,natural_language,7,500,5.0716489915847776,4.812641143798828,5.321052074432373,1.8662442338609835,0.228,0.40205648267269134,0.228,0.40205648267269134,0.16421384076516296,0.15956509187817575,0.316,0.5630711863040924,0.088,0.16101470363140105,0.23973043021805163,0.2362479557991028,0.376,0.651465710401535,0.06,0.08839452409744263,0.28825872625150867,0.2867817201782018,0.432,0.7053394774198533,0.056,0.053873767018318176,0.3330995509966246,0.3235977304149419,0.458,0.7556722768545151,0.026,0.050332799434661867,0.3593421561795888,0.3526839451510459,0.17405648267269133,0.24707118630409236,0.275465710401535,0.27333947741985326,0.2976722768545151
128,natural_language,8,500,5.6330586643219,5.3214802742004395,5.973587989807129,2.1100114653147757,0.182,0.3566685012578964,0.182,0.3566685012578964,0.12970704239582903,0.11372681934386492,0.254,0.5142619662284851,0.072,0.15759346497058868,0.18371974153332837,0.17031816993653776,0.288,0.598339672446251,0.034,0.08407770621776581,0.21628367289841954,0.20874659107998014,0.334,0.657860645532608,0.046,0.059520973086357114,0.2531303052528746,0.23890559473261236,0.366,0.7032703578472137,0.032,0.045409712314605714,0.27928106557047166,0.26361839010380206,0.1746685012578964,0.2602619662284851,0.310339672446251,0.323860645532608,0.3372703578472137
128,natural_language,9,500,6.424431351661682,5.973764419555664,7.925081253051758,2.4956208989538426,0.114,0.2772735530138016,0.114,0.2772735530138016,0.07848425150880138,0.064418983053416,0.182,0.43239327216148377,0.068,0.1551197191476822,0.1284171510439926,0.10126340484246611,0.212,0.5305113475322724,0.03,0.09811807537078858,0.1570537153263248,0.12813628041744232,0.246,0.606172439455986,0.034,0.07566109192371369,0.18201929815030551,0.14923038928490132,0.282,0.6607856578826904,0.036,0.054613218426704406,0.20273541837866008,0.1672668721275404,0.1632735530138016,0.25039327216148377,0.3185113475322724,0.360172439455986,0.3787856578826904
256,chat,0,500,0.12009289354388966,1.9101078578387387e-05,0.3714149594306946,0.016168747660991245,0.988,0.9881959587335587,0.988,0.9881959587335587,0.9869337329677946,0.9830537657737732,0.996,0.9949483405351639,0.008,0.006752381801605225,0.9939493485175949,0.991256902784377,0.996,0.995266862154007,0.0,0.0003185216188430786,0.9943940361016356,0.993091164967557,0.996,0.9952872792482376,0.0,2.0417094230651854e-05,0.9944254157141389,0.9940585602223801,0.996,0.9955605874061585,0.0,0.0002733081579208374,0.9945037453576407,0.994644448803688,0.00019595873355870985,-0.0010516594648360966,-0.0007331378459930482,-0.0007127207517624301,-0.0004394125938415039
256,chat,1,500,0.7622055673599243,0.3747776746749878,1.1973750591278076,0.13554874448878804,0.88,0.8754714319705963,0.88,0.8754714319705963,0.8543192520138464,0.8482647678852081,0.936,0.9464189038276672,0.056,0.07094747185707093,0.9240248245622182,0.9259548127530143,0.952,0.9576087931394577,0.016,0.011189889311790466,0.9363322562936791,0.9425157673564172,0.956,0.9600096652507782,0.004,0.0024008721113204954,0.9409410038094751,0.9505339221679069,0.958,0.9630749851465226,0.002,0.0030653198957443237,0.9432230054751087,0.9554508649634222,-0.004528568029403712,0.010418903827667192,0.005608793139457724,0.004009665250778283,0.005074985146522604
256,chat,2,500,1.5865875587463378,1.1991875171661377,1.9630399942398071,0.33267308242927685,0.722,0.7468188765048981,0.722,0.7468188765048981,0.6887143035472464,0.6584382327198982,0.852,0.8862256215810775,0.13,0.1394067450761795,0.8239152213326919,0.7813699111212045,0.874,0.9121937109231949,0.022,0.02596808934211731,0.8505906725096493,0.8355379702346399,0.884,0.917781301021576,0.01,0.005587590098381043,0.8634238507501237,0.863719531557057,0.904,0.9360245937108993,0.02,0.018243292689323426,0.8869524860648345,0.8823010902332608,0.024818876504898113,0.03422562158107756,0.0381937109231949,0.03378130102157595,0.032024593710899274
256,chat,3,500,2.2798544223308563,1.964801549911499,2.617371082305908,0.4671365585039347,0.602,0.6452660893201828,0.602,0.6452660893201828,0.5551609019911534,0.49038247737288476,0.756,0.8165611896514893,0.154,0.17129510033130646,0.7077540888755849,0.6434948267415166,0.84,0.8978321517705917,0.084,0.08127096211910248,0.7979797498251902,0.7160804292736574,0.884,0.9318726533651351,0.044,0.03404050159454346,0.8456517165523666,0.7592172566028312,0.904,0.9474799048900604,0.02,0.015607251524925233,0.868985716445472,0.7895463448083028,0.04326608932018283,0.06056118965148927,0.057832151770591755,0.04787265336513513,0.04347990489006037
256,chat,4,500,2.9065234375,2.617371082305908,3.1938014030456543,0.7061773244710516,0.462,0.5534921200275421,0.462,0.5534921200275421,0.41587313900577894,0.38605048176646234,0.594,0.7152986142635346,0.132,0.16180649423599244,0.5456856956878989,0.5296453276239336,0.71,0.8184756590127945,0.116,0.10317704474925996,0.6444291887421456,0.6064613247793168,0.774,0.8608509068489074,0.064,0.042375247836112975,0.7098280226675001,0.6571378974290565,0.794,0.8799191197156906,0.02,0.019068212866783143,0.7350146924820068,0.6933200116157532,0.09149212002754209,0.12129861426353461,0.10847565901279455,0.0868509068489074,0.08591911971569055
256,chat,5,500,3.5007453236579895,3.193861484527588,3.7760467529296875,0.7781010430257082,0.416,0.4957351230382919,0.416,0.4957351230382919,0.364054296690559,0.3184434502273798,0.556,0.6690155364274979,0.14,0.17328041338920594,0.5071565104191711,0.4403206992819905,0.644,0.7777671179771424,0.088,0.10875158154964447,0.5935174698410717,0.5101088115032762,0.682,0.8293511360883713,0.038,0.051584018111228945,0.6395767167682543,0.5576369408220053,0.72,0.8573520658016205,0.038,0.028000929713249207,0.6771333852402253,0.5936004151906819,0.07973512303829194,0.11301553642749784,0.13376711797714236,0.14735113608837125,0.13735206580162052
256,chat,6,500,4.072530349254608,3.7760534286499023,4.3528337478637695,0.8946741308474957,0.312,0.4247181895971298,0.312,0.4247181895971298,0.27640740884690046,0.24858555905520915,0.438,0.5893389495611191,0.126,0.16462075996398925,0.38981804114615803,0.3528743054829538,0.512,0.6754875501394272,0.074,0.0861486005783081,0.45294108579430337,0.4165248621609062,0.562,0.7270209410190582,0.05,0.05153339087963104,0.5013104073697774,0.461467697866261,0.598,0.7708280867338181,0.036,0.043807145714759826,0.5379673496219468,0.49503595524095,0.11271818959712981,0.1513389495611191,0.16348755013942717,0.16502094101905818,0.1728280867338181
256,chat,7,500,4.629130867958069,4.355630874633789,4.900518894195557,1.0312752402221321,0.218,0.33251613008975983,0.218,0.33251613008975983,0.18932495352839473,0.1875147495791316,0.324,0.5063666937351227,0.106,0.17385056364536286,0.2796021774615571,0.27501137225702404,0.394,0.6203576451539994,0.07,0.11399095141887665,0.3502255004291091,0.3315690349768847,0.46,0.6867374048233033,0.066,0.0663797596693039,0.41189408413834694,0.37203360055573287,0.5,0.7234800692796707,0.04,0.036742664456367494,0.44019658033743964,0.40416149506904187,0.11451613008975983,0.18236669373512265,0.22635764515399937,0.22673740482330323,0.22348006927967068
256,chat,8,500,5.217331163406372,4.900518894195557,5.5840864181518555,1.0746120535813826,0.176,0.29820477867126466,0.176,0.29820477867126466,0.15685239126081849,0.13400432693958284,0.254,0.4256543079614639,0.078,0.1274495292901993,0.2277845216250005,0.20082758747600019,0.344,0.5428308085203171,0.09,0.11717650055885315,0.31044227048658346,0.24551291817612947,0.358,0.5792550429105758,0.014,0.03642423439025879,0.3286611546753111,0.27879709193482993,0.404,0.63916195333004,0.046,0.05990691041946411,0.36906598858380035,0.3064595088781789,0.12220477867126467,0.17165430796146391,0.1988308085203171,0.22125504291057585,0.23516195333003997
256,chat,9,500,6.153452166557312,5.585214614868164,7.437374591827393,1.1364358908043033,0.078,0.1928650554418564,0.078,0.1928650554418564,0.07300734815921313,0.07342518056929112,0.128,0.30573127937316896,0.05,0.11286622393131256,0.11655625941818902,0.11378184213675559,0.146,0.37393049442768095,0.018,0.06819921505451203,0.1399284195409132,0.14340351149998606,0.178,0.42257386445999146,0.032,0.048643370032310486,0.16505485683807417,0.16760097732115536,0.198,0.4547392498254776,0.02,0.032165385365486146,0.1827057598470932,0.18790073220059275,0.11486505544185639,0.17773127937316896,0.22793049442768096,0.24457386445999146,0.2567392498254776
256,code,0,500,0.2968810018226504,0.002566433511674404,0.6469535231590271,0.09502910545335232,0.91,0.9025931470394134,0.91,0.9025931470394134,0.899856144669841,0.9632081311941146,0.932,0.9299943734407425,0.022,0.02740122640132904,0.9224066512564172,0.9745430281781009,0.932,0.9396699750423432,0.0,0.009675601601600647,0.9234445083278516,0.9777914788050767,0.936,0.9467049092054367,0.004,0.007034934163093567,0.928917053082332,0.9797580348536067,0.936,0.9486825580596924,0.0,0.0019776488542556764,0.930140289322341,0.9811746021281087,-0.0074068529605866296,-0.0020056265592575118,0.0076699750423431245,0.010704909205436652,0.012682558059692317
256,code,1,500,1.0947187535762788,0.6473547220230103,1.598018765449524,0.2109806531721029,0.734,0.7396291222572327,0.734,0.7396291222572327,0.7251053440586265,0.8238360335826874,0.8,0.8278664448261261,0.066,0.08823732256889344,0.7949114852177663,0.8815135921770707,0.824,0.85378327023983,0.024,0.02591682541370392,0.814480577284813,0.9000506582569796,0.836,0.8781368778944015,0.012,0.02435360765457153,0.8281431409694319,0.9107204854060256,0.856,0.8998506330251693,0.02,0.02171375513076782,0.8482572612259752,0.9179248818537162,0.005629122257232666,0.027866444826126102,0.029783270239830073,0.04213687789440157,0.04385063302516934
256,code,2,500,2.1082087881565093,1.599121332168579,2.546219825744629,0.3139999108817677,0.502,0.5219799249172211,0.502,0.5219799249172211,0.4848877327811546,0.5897969826757908,0.648,0.6984712189435959,0.146,0.1764912940263748,0.6396825611911114,0.706065774650313,0.696,0.7516891318559646,0.048,0.05321791291236878,0.6862189722239495,0.75813609895017,0.736,0.7879576245546341,0.04,0.036268492698669434,0.7246594551634765,0.7894536284981295,0.754,0.8153073154687881,0.018,0.027349690914154054,0.7460987800780514,0.8124721644422971,0.019979924917221115,0.05047121894359585,0.05568913185596469,0.05195762455463415,0.06130731546878809
256,code,3,500,2.9283976168632506,2.5484023094177246,3.2839949131011963,0.33457254875555326,0.382,0.4163010377883911,0.382,0.4163010377883911,0.3729394943385581,0.4346840983182192,0.55,0.6160064657926559,0.168,0.19970542800426483,0.5427188546464075,0.5574376577241347,0.624,0.7030903775691986,0.074,0.08708391177654266,0.6152194045954775,0.621231409842614,0.662,0.7487563482522964,0.038,0.04566597068309784,0.6547721236261634,0.6638879868714139,0.688,0.7828743497133255,0.026,0.03411800146102905,0.6834818950475626,0.6953019282822497,0.03430103778839111,0.0660064657926559,0.07909037756919857,0.08675634825229639,0.09487434971332553
256,code,4,500,3.6628617911338806,3.2892658710479736,4.043282508850098,0.45094964769110407,0.338,0.3820828980207443,0.338,0.3820828980207443,0.32295315928491164,0.3463553226292133,0.45,0.5272155400514603,0.112,0.14513264203071594,0.4388329504410187,0.4622891436740756,0.526,0.6192197359800339,0.076,0.0920041959285736,0.5153788888183936,0.5250715429708361,0.572,0.673906532049179,0.046,0.0546867960691452,0.5582251801323118,0.5675783353485166,0.606,0.7053081340789795,0.034,0.03140160202980041,0.5899301395246693,0.5990519256228581,0.04408289802074428,0.07721554005146031,0.09321973598003386,0.1019065320491791,0.09930813407897954
256,code,5,500,4.397318600654602,4.04373025894165,4.7396345138549805,0.5932006525572826,0.256,0.31061030769348147,0.256,0.31061030769348147,0.24778365746257758,0.26353571519255636,0.356,0.4607418792247772,0.1,0.15013157153129578,0.35034476818501337,0.35811040506884456,0.428,0.5407903447151184,0.072,0.08004846549034118,0.4116690384517437,0.4147614703066647,0.486,0.6142763619422913,0.058,0.07348601722717285,0.46981728810203943,0.4541966546839103,0.524,0.6613420416116714,0.038,0.04706567966938019,0.5070689564522195,0.48432539331167934,0.054610307693481464,0.10474187922477723,0.11279034471511845,0.1282763619422913,0.1373420416116714
